OCCURRED NIGHT,UCR CRIME CATEGORY NIGHT,PREMISE TYPE NIGHT,OCCURRED DAY,UCR CRIME CATEGORY DAY,PREMISE TYPE DAY
01/20/2024 23:50,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK,01/21/2023 12:01,ARSON,RETAIL BUSINESS
01/20/2024 23:59,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK,01/21/2023 12:30,BURGLARY,OFFICE / COMMERCIAL BUILDING
01/21/2024 0:00,AGGRAVATED ASSAULT,APARTMENT,01/21/2023 13:06,LARCENY-THEFT,WAREHOUSE / FACTORY
01/21/2024 0:00,RAPE,UNKNOWN,01/21/2023 13:30,LARCENY-THEFT,VEHICLE
01/21/2024 0:00,BURGLARY,SINGLE FAMILY HOUSE,01/21/2023 13:33,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/21/2024 0:00,AGGRAVATED ASSAULT,DRIVEWAY,01/21/2023 13:43,AGGRAVATED ASSAULT,SINGLE FAMILY HOUSE
01/21/2024 0:00,BURGLARY,FAST FOOD STORE,01/21/2023 13:51,LARCENY-THEFT,DRUG STORE
01/21/2024 0:00,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK,01/21/2023 14:00,LARCENY-THEFT,APARTMENT
01/21/2024 0:00,BURGLARY,APARTMENT,01/21/2023 14:34,LARCENY-THEFT,SPECIALTY STORE
01/21/2024 0:00,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK,01/21/2023 14:37,LARCENY-THEFT,RETAIL BUSINESS
01/21/2024 0:00,ROBBERY,APARTMENT,01/21/2023 14:38,ROBBERY,GROCERY / SUPER MARKET
01/21/2024 0:00,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE,01/21/2023 14:50,LARCENY-THEFT,SPECIALTY STORE
01/21/2024 0:00,LARCENY-THEFT,VEHICLE,01/21/2023 14:53,DRUG OFFENSE,BANK / SAVINGS / CREDIT UNION
01/21/2024 0:00,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/21/2023 15:00,LARCENY-THEFT,PARKING LOT
01/21/2024 0:41,LARCENY-THEFT,APARTMENT,01/21/2023 15:00,BURGLARY,APARTMENT
01/21/2024 1:00,AGGRAVATED ASSAULT,APARTMENT,01/21/2023 15:10,AGGRAVATED ASSAULT,CONDO / TOWNHOUSE
01/21/2024 1:17,LARCENY-THEFT,OFFICE / COMMERCIAL BUILDING,01/21/2023 15:30,LARCENY-THEFT,AIRPORT
01/21/2024 1:40,BURGLARY,APARTMENT,01/21/2023 15:45,MOTOR VEHICLE THEFT,OFFICE / COMMERCIAL BUILDING
01/21/2024 2:00,RAPE,APARTMENT,01/21/2023 16:00,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK
01/21/2024 2:40,MOTOR VEHICLE THEFT,CONVENIENCE MARKET / STORE,01/21/2023 16:00,BURGLARY,SINGLE FAMILY HOUSE
01/21/2024 2:55,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/21/2023 16:00,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/21/2024 3:00,LARCENY-THEFT,FENCED COMMERCIAL YARD,01/21/2023 16:00,LARCENY-THEFT,CONSTRUCTION SITE
01/21/2024 3:00,AGGRAVATED ASSAULT,CONVENIENCE MARKET / STORE,01/21/2023 16:05,AGGRAVATED ASSAULT,BUS STOP
01/21/2024 3:00,BURGLARY,CONVENIENCE MARKET / STORE,01/21/2023 16:15,LARCENY-THEFT,GROCERY / SUPER MARKET
01/21/2024 3:00,AGGRAVATED ASSAULT,APARTMENT,01/21/2023 16:30,MOTOR VEHICLE THEFT,DRIVEWAY
01/21/2024 3:05,AGGRAVATED ASSAULT,GAS / SERVICE STATION,01/21/2023 16:40,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK
01/21/2024 3:21,AGGRAVATED ASSAULT,SINGLE FAMILY HOUSE,01/22/2023 8:45,MOTOR VEHICLE THEFT,APARTMENT
01/21/2024 3:36,DRUG OFFENSE,GAS / SERVICE STATION,01/22/2023 9:00,BURGLARY,APARTMENT
01/21/2024 3:37,ARSON,CONVENIENCE MARKET / STORE,01/22/2023 9:15,MOTOR VEHICLE THEFT,CONVENIENCE MARKET / STORE
01/21/2024 3:48,LARCENY-THEFT,APARTMENT,01/22/2023 10:00,LARCENY-THEFT,SINGLE FAMILY HOUSE
01/21/2024 4:16,LARCENY-THEFT,OTHER,01/22/2023 10:30,LARCENY-THEFT,AIRPORT
01/21/2024 4:24,MOTOR VEHICLE THEFT,DRIVEWAY,01/22/2023 10:30,LARCENY-THEFT,CHURCH / SYNAGOGUE / TEMPLE / MOSQUE
01/21/2024 20:00,AGGRAVATED ASSAULT,HOTEL / MOTEL,01/22/2023 11:00,LARCENY-THEFT,OFFICE / COMMERCIAL BUILDING
01/21/2024 20:00,LARCENY-THEFT,VEHICLE,01/22/2023 11:16,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK
01/21/2024 20:00,LARCENY-THEFT,VEHICLE,01/22/2023 11:31,LARCENY-THEFT,SPECIALTY STORE
01/21/2024 20:00,MOTOR VEHICLE THEFT,APARTMENT,01/22/2023 12:00,LARCENY-THEFT,OTHER
01/21/2024 20:00,MOTOR VEHICLE THEFT,APARTMENT,01/22/2023 12:00,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK
01/21/2024 20:10,MOTOR VEHICLE THEFT,FAST FOOD STORE,01/22/2023 12:00,BURGLARY,APARTMENT
01/21/2024 20:32,AGGRAVATED ASSAULT,PARKING LOT,01/22/2023 12:00,BURGLARY,GARAGE
01/21/2024 20:35,LARCENY-THEFT,SPECIALTY STORE,01/22/2023 12:00,LARCENY-THEFT,SPECIALTY STORE
01/21/2024 21:00,MOTOR VEHICLE THEFT,OFFICE / COMMERCIAL BUILDING,01/22/2023 12:00,LARCENY-THEFT,GROCERY / SUPER MARKET
01/21/2024 21:00,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK,01/22/2023 12:30,LARCENY-THEFT,PARKING LOT
01/21/2024 21:00,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/22/2023 12:45,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/21/2024 21:22,AGGRAVATED ASSAULT,APARTMENT,01/22/2023 12:49,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/21/2024 21:30,LARCENY-THEFT,PARKING LOT,01/22/2023 13:00,MOTOR VEHICLE THEFT,APARTMENT
01/21/2024 22:00,RAPE,PARKING LOT,01/22/2023 13:00,MOTOR VEHICLE THEFT,GOVERNMENT / PUBLIC BUILDING
01/21/2024 22:00,LARCENY-THEFT,RESTAURANT,01/22/2023 13:00,LARCENY-THEFT,PARK / PLAYGROUND
01/21/2024 22:00,LARCENY-THEFT,DRIVEWAY,01/22/2023 13:00,LARCENY-THEFT,VEHICLE
01/21/2024 22:00,LARCENY-THEFT,VEHICLE,01/22/2023 13:10,MOTOR VEHICLE THEFT,SINGLE FAMILY HOUSE
01/21/2024 22:00,AGGRAVATED ASSAULT,MOBILE HOME,01/22/2023 13:35,LARCENY-THEFT,PARKING LOT
01/21/2024 22:00,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/22/2023 13:45,ROBBERY,DRUG STORE
01/21/2024 22:12,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/22/2023 13:50,LARCENY-THEFT,GROCERY / SUPER MARKET
01/21/2024 22:14,ROBBERY,APARTMENT,01/22/2023 13:53,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/21/2024 22:37,AGGRAVATED ASSAULT,APARTMENT,01/22/2023 14:00,LARCENY-THEFT,PARKING LOT
01/21/2024 22:40,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE,01/22/2023 14:00,LARCENY-THEFT,PARKING LOT
01/21/2024 22:50,AGGRAVATED ASSAULT,GOVERNMENT / PUBLIC BUILDING,01/22/2023 14:30,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/21/2024 23:00,LARCENY-THEFT,PARKING LOT,01/22/2023 14:30,BURGLARY,APARTMENT
01/21/2024 23:00,LARCENY-THEFT,PARKING LOT,01/22/2023 14:40,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK
01/21/2024 23:00,MOTOR VEHICLE THEFT,APARTMENT,01/22/2023 14:40,LARCENY-THEFT,PARKING LOT
01/21/2024 23:00,BURGLARY,FAST FOOD STORE,01/23/2023 8:10,LARCENY-THEFT,RETAIL BUSINESS
01/22/2024 0:00,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/23/2023 8:25,LARCENY-THEFT,
01/22/2024 0:00,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/23/2023 8:30,LARCENY-THEFT,CONVENIENCE MARKET / STORE
01/22/2024 0:00,LARCENY-THEFT,VEHICLE,01/23/2023 8:40,LARCENY-THEFT,CONDO / TOWNHOUSE
01/22/2024 0:00,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK,01/23/2023 8:45,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/22/2024 0:00,LARCENY-THEFT,FENCED COMMERCIAL YARD,01/23/2023 8:46,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/22/2024 0:00,MOTOR VEHICLE THEFT,OFFICE / COMMERCIAL BUILDING,01/23/2023 9:00,LARCENY-THEFT,PARKING LOT
01/22/2024 0:00,LARCENY-THEFT,PARKING LOT,01/23/2023 9:00,LARCENY-THEFT,CONVENIENCE MARKET / STORE
01/22/2024 0:00,LARCENY-THEFT,APARTMENT,01/23/2023 9:00,BURGLARY,SINGLE FAMILY HOUSE
01/22/2024 0:00,MOTOR VEHICLE THEFT,CONDO / TOWNHOUSE,01/23/2023 9:05,BURGLARY,SINGLE FAMILY HOUSE
01/22/2024 0:00,RAPE,APARTMENT,01/23/2023 9:06,LARCENY-THEFT,DRUG STORE
01/22/2024 0:00,LARCENY-THEFT,UNKNOWN,01/23/2023 9:10,LARCENY-THEFT,STREET / ROADWAY / ALLEY / SIDEWALK
01/22/2024 0:00,DRUG OFFENSE,PARK / PLAYGROUND,01/23/2023 9:18,LARCENY-THEFT,GAS / SERVICE STATION
01/22/2024 0:00,DRUG OFFENSE,PARK / PLAYGROUND,01/23/2023 10:00,LARCENY-THEFT,SCHOOL-ELEMENTARY/SECONDARY
01/22/2024 0:00,LARCENY-THEFT,PARKING LOT,01/23/2023 10:00,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/22/2024 0:00,DRUG OFFENSE,PARK / PLAYGROUND,01/23/2023 10:00,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK
01/22/2024 0:00,ARSON,SINGLE FAMILY HOUSE,01/23/2023 10:00,DRUG OFFENSE,SCHOOL-ELEMENTARY/SECONDARY
01/22/2024 0:00,LARCENY-THEFT,DRIVEWAY,01/23/2023 10:00,LARCENY-THEFT,PARKING GARAGE
01/22/2024 0:01,LARCENY-THEFT,HOTEL / MOTEL,01/23/2023 10:12,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/22/2024 0:27,LARCENY-THEFT,VEHICLE,01/23/2023 10:15,ROBBERY,PARKING LOT
01/22/2024 1:00,LARCENY-THEFT,PARKING LOT,01/23/2023 10:15,LARCENY-THEFT,SPECIALTY STORE
01/22/2024 1:14,DRUG OFFENSE,OTHER,01/23/2023 11:00,BURGLARY,SINGLE FAMILY HOUSE
01/22/2024 1:30,LARCENY-THEFT,CONSTRUCTION SITE,01/23/2023 11:00,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK
01/22/2024 2:04,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK,01/23/2023 11:00,LARCENY-THEFT,SINGLE FAMILY HOUSE
01/22/2024 2:58,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK,01/23/2023 11:16,DRUG OFFENSE,BUS STOP
01/22/2024 3:00,RAPE,VEHICLE,01/23/2023 11:26,ARSON,
01/22/2024 3:45,LARCENY-THEFT,CONVENIENCE MARKET / STORE,01/23/2023 11:33,LARCENY-THEFT,SPECIALTY STORE
01/22/2024 4:00,BURGLARY,APARTMENT,01/23/2023 12:00,MOTOR VEHICLE THEFT,SINGLE FAMILY HOUSE
01/22/2024 4:01,MOTOR VEHICLE THEFT,OFFICE / COMMERCIAL BUILDING,01/23/2023 12:00,LARCENY-THEFT,OTHER
01/22/2024 4:02,BURGLARY,WAREHOUSE / FACTORY,01/23/2023 12:30,AGGRAVATED ASSAULT,FENCED COMMERCIAL YARD
01/22/2024 4:48,DRUG OFFENSE,VEHICLE,01/23/2023 12:32,LARCENY-THEFT,SINGLE FAMILY HOUSE
01/22/2024 5:00,BURGLARY,GARAGE,01/23/2023 12:33,LARCENY-THEFT,CONVENIENCE MARKET / STORE
01/22/2024 5:00,BURGLARY,APARTMENT,01/23/2023 12:55,DRUG OFFENSE,APARTMENT
01/22/2024 20:00,LARCENY-THEFT,VEHICLE,01/23/2023 12:59,LARCENY-THEFT,CONVENIENCE MARKET / STORE
01/22/2024 20:00,MOTOR VEHICLE THEFT,APARTMENT,01/23/2023 13:00,MOTOR VEHICLE THEFT,GROCERY / SUPER MARKET
01/22/2024 20:00,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/23/2023 13:36,DRUG OFFENSE,VEHICLE
01/22/2024 20:02,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/23/2023 13:39,LARCENY-THEFT,DRUG STORE
01/22/2024 20:06,MOTOR VEHICLE THEFT,APARTMENT,01/23/2023 14:00,LARCENY-THEFT,TRAIN STATION
01/22/2024 20:07,ROBBERY,PARKING LOT,01/23/2023 14:00,LARCENY-THEFT,SINGLE FAMILY HOUSE
01/22/2024 20:30,MOTOR VEHICLE THEFT,APARTMENT,01/23/2023 14:00,BURGLARY,SINGLE FAMILY HOUSE
01/22/2024 20:41,LARCENY-THEFT,APARTMENT,01/23/2023 14:19,LARCENY-THEFT,OTHER
01/22/2024 21:00,LARCENY-THEFT,PARKING LOT,01/23/2023 14:55,ROBBERY,STREET / ROADWAY / SIDEWALK
01/22/2024 21:00,LARCENY-THEFT,DRIVEWAY,01/23/2023 15:00,AGGRAVATED ASSAULT,APARTMENT
01/22/2024 21:00,LARCENY-THEFT,PARKING LOT,01/23/2023 15:00,LARCENY-THEFT,PARKING LOT
01/22/2024 21:11,AGGRAVATED ASSAULT,SINGLE FAMILY HOUSE,01/23/2023 15:00,MOTOR VEHICLE THEFT,DRIVEWAY
01/22/2024 21:30,LARCENY-THEFT,HOTEL / MOTEL,01/23/2023 15:20,LARCENY-THEFT,RESTAURANT
01/22/2024 21:30,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE,01/23/2023 15:20,LARCENY-THEFT,RESTAURANT
01/22/2024 21:30,BURGLARY,APARTMENT,01/23/2023 15:25,LARCENY-THEFT,DRUG STORE
01/22/2024 21:37,ROBBERY,PARKING LOT,01/23/2023 15:30,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/22/2024 21:40,AGGRAVATED ASSAULT,APARTMENT,01/23/2023 15:30,DRUG OFFENSE,APARTMENT
01/22/2024 21:59,DRUG OFFENSE,VEHICLE,01/23/2023 15:45,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK
01/22/2024 22:00,BURGLARY,GARAGE,01/23/2023 16:00,LARCENY-THEFT,PARKING LOT
01/22/2024 22:00,BURGLARY,STOREROOM/SHED (COMMERCIAL),01/23/2023 16:00,ROBBERY,CONVENIENCE MARKET / STORE
01/22/2024 22:00,LARCENY-THEFT,PARKING LOT,01/23/2023 16:00,MOTOR VEHICLE THEFT,AUTO DEALERSHIP NEW/USED
01/22/2024 22:00,LARCENY-THEFT,APARTMENT,01/23/2023 16:00,LARCENY-THEFT,DRIVEWAY
01/22/2024 22:30,LARCENY-THEFT,PARKING LOT,01/23/2023 16:00,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK
01/22/2024 22:37,AGGRAVATED ASSAULT,APARTMENT,01/23/2023 16:00,MOTOR VEHICLE THEFT,AUTO DEALERSHIP NEW/USED
01/22/2024 22:50,AGGRAVATED ASSAULT,SINGLE FAMILY HOUSE,01/23/2023 16:22,LARCENY-THEFT,VEHICLE
01/22/2024 22:55,LARCENY-THEFT,GAS / SERVICE STATION,01/23/2023 16:30,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK
01/22/2024 22:57,DRUG OFFENSE,VEHICLE,01/23/2023 16:36,DRUG OFFENSE,PARK AND RIDE
01/22/2024 23:00,LARCENY-THEFT,STREET / ROADWAY / SIDEWALK,01/23/2023 16:45,ROBBERY,PARKING LOT
01/22/2024 23:30,LARCENY-THEFT,PARKING LOT,01/23/2023 16:49,LARCENY-THEFT,CONVENIENCE MARKET / STORE
01/23/2024 0:00,DRUG OFFENSE,VEHICLE,01/23/2023 16:49,LARCENY-THEFT,PARKING LOT
01/23/2024 0:00,LARCENY-THEFT,APARTMENT,01/23/2023 16:51,AGGRAVATED ASSAULT,SHOPPING MALL
01/23/2024 0:00,MOTOR VEHICLE THEFT,DRIVEWAY,01/24/2023 8:14,DRUG OFFENSE,RETAIL BUSINESS
01/23/2024 0:00,LARCENY-THEFT,PARKING LOT,01/24/2023 8:25,LARCENY-THEFT,RETAIL BUSINESS
01/23/2024 0:00,LARCENY-THEFT,OTHER,01/24/2023 8:26,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/23/2024 0:00,LARCENY-THEFT,AIRPORT,01/24/2023 8:29,DRUG OFFENSE,OTHER
01/23/2024 0:00,BURGLARY,GARAGE,01/24/2023 8:30,DRUG OFFENSE,PARKING LOT
01/23/2024 0:00,ROBBERY,VEHICLE,01/24/2023 8:51,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/23/2024 0:00,LARCENY-THEFT,APARTMENT,01/24/2023 8:53,MOTOR VEHICLE THEFT,AUTO DEALERSHIP NEW/USED
01/23/2024 0:00,MOTOR VEHICLE THEFT,AUTO DEALERSHIP NEW/USED,01/24/2023 9:14,LARCENY-THEFT,SINGLE FAMILY HOUSE
01/23/2024 0:00,LARCENY-THEFT,PARKING LOT,01/24/2023 10:00,LARCENY-THEFT,APARTMENT
01/23/2024 0:00,LARCENY-THEFT,PARKING LOT,01/24/2023 10:39,ROBBERY,DEPARTMENT / DISCOUNT STORE
01/23/2024 0:01,LARCENY-THEFT,APARTMENT,01/24/2023 10:45,LARCENY-THEFT,PARKING LOT
01/23/2024 0:01,LARCENY-THEFT,PARKING LOT,01/24/2023 11:00,LARCENY-THEFT,HOTEL / MOTEL
01/23/2024 0:01,LARCENY-THEFT,PARKING LOT,01/24/2023 11:00,MOTOR VEHICLE THEFT,CONDO / TOWNHOUSE
01/23/2024 0:26,MOTOR VEHICLE THEFT,APARTMENT,01/24/2023 11:12,AGGRAVATED ASSAULT,CONVENIENCE MARKET / STORE
01/23/2024 1:00,MOTOR VEHICLE THEFT,APARTMENT,01/24/2023 11:25,LARCENY-THEFT,CONVENIENCE MARKET / STORE
01/23/2024 1:18,AGGRAVATED ASSAULT,APARTMENT,01/24/2023 11:30,DRUG OFFENSE,SCHOOL-ELEMENTARY/SECONDARY
01/23/2024 1:20,LARCENY-THEFT,PARKING LOT,01/24/2023 11:30,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK
01/23/2024 1:27,LARCENY-THEFT,FENCED RESIDENTIAL YARD,01/24/2023 11:45,LARCENY-THEFT,VEHICLE
01/23/2024 1:30,MOTOR VEHICLE THEFT,APARTMENT,01/24/2023 11:50,AGGRAVATED ASSAULT,SPECIALTY STORE
01/23/2024 3:00,MOTOR VEHICLE THEFT,APARTMENT,01/24/2023 12:00,LARCENY-THEFT,SINGLE FAMILY HOUSE
01/23/2024 3:42,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/24/2023 12:00,BURGLARY,OFFICE / COMMERCIAL BUILDING
01/23/2024 4:00,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK,01/24/2023 12:00,RAPE,APARTMENT
01/23/2024 4:08,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK,01/24/2023 12:00,LARCENY-THEFT,SINGLE FAMILY HOUSE
01/23/2024 4:25,BURGLARY,OFFICE / COMMERCIAL BUILDING,01/24/2023 12:00,LARCENY-THEFT,APARTMENT
01/23/2024 5:00,MOTOR VEHICLE THEFT,APARTMENT,01/24/2023 12:13,BURGLARY,MOBILE HOME
01/23/2024 20:00,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/24/2023 12:35,AGGRAVATED ASSAULT,ALLEY
01/23/2024 20:32,LARCENY-THEFT,RETAIL BUSINESS,01/24/2023 12:40,MOTOR VEHICLE THEFT,DRIVEWAY
01/23/2024 21:16,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE,01/24/2023 13:00,LARCENY-THEFT,MOBILE HOME
01/23/2024 21:35,MOTOR VEHICLE THEFT,APARTMENT,01/24/2023 13:00,LARCENY-THEFT,GROCERY / SUPER MARKET
01/23/2024 21:40,ROBBERY,STREET / ROADWAY / SIDEWALK,01/24/2023 13:15,LARCENY-THEFT,GROCERY / SUPER MARKET
01/23/2024 21:45,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK,01/24/2023 13:30,MOTOR VEHICLE THEFT,SCHOOL-ELEMENTARY/SECONDARY
01/23/2024 21:45,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK,01/24/2023 13:45,LARCENY-THEFT,OTHER
01/23/2024 21:51,LARCENY-THEFT,RETAIL BUSINESS,01/24/2023 13:46,LARCENY-THEFT,GROCERY / SUPER MARKET
01/23/2024 21:52,ROBBERY,PARKING LOT,01/24/2023 13:50,AGGRAVATED ASSAULT,OFFICE / COMMERCIAL BUILDING
01/23/2024 21:58,LARCENY-THEFT,PARKING LOT,01/24/2023 13:52,LARCENY-THEFT,CONVENIENCE MARKET / STORE
01/23/2024 22:23,AGGRAVATED ASSAULT,OTHER,01/24/2023 14:00,MOTOR VEHICLE THEFT,AUTO DEALERSHIP NEW/USED
01/23/2024 22:34,BURGLARY,CONVENIENCE MARKET / STORE,01/24/2023 14:12,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK
01/23/2024 23:00,LARCENY-THEFT,APARTMENT,01/24/2023 14:25,LARCENY-THEFT,SINGLE FAMILY HOUSE
01/23/2024 23:08,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/24/2023 14:27,LARCENY-THEFT,PARKING LOT
01/23/2024 23:16,DRUG OFFENSE,VEHICLE,01/24/2023 14:30,MOTOR VEHICLE THEFT,SINGLE FAMILY HOUSE
01/23/2024 23:53,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK,01/24/2023 14:42,DRUG OFFENSE,VEHICLE
01/24/2024 0:00,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/24/2023 15:00,LARCENY-THEFT,PARK / PLAYGROUND
01/24/2024 0:00,DRUG OFFENSE,PARKING LOT,01/24/2023 15:06,BURGLARY,DEPARTMENT / DISCOUNT STORE
01/24/2024 0:00,MOTOR VEHICLE THEFT,APARTMENT,01/24/2023 15:10,ROBBERY,SINGLE FAMILY HOUSE
01/24/2024 0:00,LARCENY-THEFT,DRIVEWAY,01/24/2023 15:16,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK
01/24/2024 0:00,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/24/2023 15:26,LARCENY-THEFT,DRUG STORE
01/24/2024 0:00,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/24/2023 15:30,LARCENY-THEFT,SPECIALTY STORE
01/24/2024 0:00,DRUG OFFENSE,CONVENIENCE MARKET / STORE,01/24/2023 15:40,LARCENY-THEFT,SPECIALTY STORE
01/24/2024 0:00,RAPE,UNKNOWN,01/24/2023 15:49,DRUG OFFENSE,VEHICLE
01/24/2024 0:00,MOTOR VEHICLE THEFT,APARTMENT,01/24/2023 15:50,AGGRAVATED ASSAULT,FAST FOOD STORE
01/24/2024 0:00,LARCENY-THEFT,PARKING LOT,01/24/2023 15:54,LARCENY-THEFT,DRUG STORE
01/24/2024 0:00,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/24/2023 16:00,MOTOR VEHICLE THEFT,APARTMENT
01/24/2024 0:00,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/24/2023 16:00,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/24/2024 0:00,LARCENY-THEFT,PARKING LOT,01/24/2023 16:20,BURGLARY,SINGLE FAMILY HOUSE
01/24/2024 0:01,ARSON,SINGLE FAMILY HOUSE,01/24/2023 16:23,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/24/2024 0:52,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/24/2023 16:30,LARCENY-THEFT,SINGLE FAMILY HOUSE
01/24/2024 1:00,BURGLARY,FAST FOOD STORE,01/24/2023 16:30,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/24/2024 1:16,BURGLARY,SPECIALTY STORE,01/24/2023 16:40,LARCENY-THEFT,SINGLE FAMILY HOUSE
01/24/2024 1:20,DRUG OFFENSE,PARK / PLAYGROUND,01/24/2023 16:49,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/24/2024 1:39,LARCENY-THEFT,DRIVEWAY,01/24/2023 16:50,LARCENY-THEFT,RETAIL BUSINESS
01/24/2024 1:56,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/25/2023 8:49,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/24/2024 2:00,LARCENY-THEFT,RESTAURANT,01/25/2023 8:55,DRUG OFFENSE,RETAIL BUSINESS
01/24/2024 2:03,BURGLARY,OFFICE / COMMERCIAL BUILDING,01/25/2023 9:00,LARCENY-THEFT,PARK / PLAYGROUND
01/24/2024 2:30,MOTOR VEHICLE THEFT,APARTMENT,01/25/2023 9:36,DRUG OFFENSE,PARK / PLAYGROUND
01/24/2024 2:30,MOTOR VEHICLE THEFT,APARTMENT,01/25/2023 10:00,LARCENY-THEFT,OTHER
01/24/2024 2:50,MOTOR VEHICLE THEFT,RENTAL STORAGE / FACILITY,01/25/2023 10:00,MOTOR VEHICLE THEFT,GARAGE
01/24/2024 2:51,BURGLARY,SPECIALTY STORE,01/25/2023 10:11,LARCENY-THEFT,DEPARTMENT / DISCOUNT STORE
01/24/2024 2:54,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK,01/25/2023 10:30,LARCENY-THEFT,DRUG STORE
01/24/2024 3:00,LARCENY-THEFT,SINGLE FAMILY HOUSE,01/25/2023 10:45,LARCENY-THEFT,FENCED RESIDENTIAL YARD
01/24/2024 3:30,AGGRAVATED ASSAULT,APARTMENT,01/25/2023 11:00,DRUG OFFENSE,HOTEL / MOTEL
01/24/2024 3:33,AGGRAVATED ASSAULT,STREET / ROADWAY / SIDEWALK,01/25/2023 11:00,DRUG OFFENSE,STREET / ROADWAY / SIDEWALK
01/24/2024 3:42,BURGLARY,CONVENIENCE MARKET / STORE,01/25/2023 11:00,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK
01/24/2024 4:00,MOTOR VEHICLE THEFT,STREET / ROADWAY / SIDEWALK,01/25/2023 11:00,LARCENY-THEFT,APARTMENT
01/24/2024 4:35,LARCENY-THEFT,CONVENIENCE MARKET / STORE,01/25/2023 11:07,MOTOR VEHICLE THEFT,OPEN SPACE / DESERT
01/24/2024 4:55,DRUG OFFENSE,VEHICLE,01/25/2023 11:08,LARCENY-THEFT,OTHER
